Date,Portfolio_Return,Abs_Return,Realized_Volatility,VIX_Close,SPY_Volume_Change,Forecast_Prob_Low_Vol,Forecast_Prob_High_Vol,Filtered_Prob_Low_Vol,Filtered_Prob_High_Vol,Next_Day_Forecast_Prob_Low_Vol,Next_Day_Forecast_Prob_High_Vol,Forecast_Regime,Filtered_Regime
2010-01-19,0.01957257973200799,0.01957257973200799,0.1456338047586212,17.579999923706055,-0.4222051532306388,0.9907163430169953,0.009283656983004752,0.9951597706927318,0.004840229307268185,0.9860812015722801,0.013918798427719793,low_vol,low_vol
2010-01-20,-0.0007852259220890614,0.0007852259220890614,0.13818218889457745,18.68000030517578,0.4418296728526272,0.9860812015722801,0.013918798427719793,0.9999511779230721,4.8822076927868116e-05,0.9907025618813616,0.00929743811863831,low_vol,low_vol
2010-01-21,-0.010216869233115853,0.010216869233115853,0.13877569015465313,22.270000457763672,0.4655920968512284,0.9907025618813616,0.00929743811863831,0.9998258799579139,0.00017412004208604336,0.9905817107378138,0.009418289262186286,low_vol,low_vol
2010-01-22,-0.02350705547859948,0.02350705547859948,0.1622979953074534,27.309999465942383,0.0031349095306119,0.9905817107378138,0.009418289262186286,0.07296617939406234,0.9270338206059378,0.09661623747356367,0.9033837625264365,low_vol,high_vol
2010-01-25,0.0010037776252629735,0.0010037776252629735,0.16105034715962196,25.40999984741211,-0.6154979508207887,0.09661623747356367,0.9033837625264365,0.7704832373084095,0.22951676269159063,0.7693784326676676,0.23062156733233255,high_vol,low_vol
2010-01-26,-0.002579127811377138,0.002579127811377138,0.15998689617034234,24.549999237060547,0.121883477256464,0.7693784326676676,0.23062156733233255,0.9840737932577397,0.01592620674226015,0.9753886651956953,0.024611334804304497,low_vol,low_vol
2010-01-27,0.016810387672095764,0.016810387672095764,0.16821338018752346,23.139999389648438,0.2526426562827062,0.9753886651956953,0.024611334804304497,0.9706548940999415,0.02934510590005847,0.9624460024291638,0.03755399757083613,low_vol,low_vol
2010-01-28,-0.00861097993597427,0.00861097993597427,0.17112351877689863,23.729999542236328,0.1507708034355204,0.9624460024291638,0.03755399757083613,0.9961301222355333,0.0038698777644665607,0.9870171153634025,0.012982884636597325,low_vol,low_vol
2010-01-29,-0.008705281958440158,0.008705281958440158,0.1736553152080345,24.6200008392334,-0.0173155548335905,0.9870171153634025,0.012982884636597325,0.9976795897939092,0.002320410206090904,0.9885115923573731,0.011488407642627008,low_vol,low_vol
2010-02-01,0.007636585938822278,0.007636585938822278,0.17528874921829202,22.59000015258789,-0.5030320987543,0.9885115923573731,0.011488407642627008,0.9996592240238698,0.0003407759761305616,0.9904209694186481,0.009579030581352252,low_vol,low_vol
2010-02-02,0.00669269216229041,0.00669269216229041,0.17443459184987753,21.479999542236328,0.1410716923812103,0.9904209694186481,0.009579030581352252,0.9996738374559301,0.00032616254406976435,0.9904350642203746,0.009564935779625194,low_vol,low_vol
2010-02-03,-0.007119024400207116,0.007119024400207116,0.1712998908837301,21.600000381469727,-0.2250615778936016,0.9904350642203746,0.009564935779625194,0.9996811305612558,0.00031886943874414973,0.9904420984935771,0.009557901506422883,low_vol,low_vol
2010-02-04,-0.027268954234553902,0.027268954234553902,0.19455994838290935,26.079999923706055,0.725205371709734,0.9904420984935771,0.009557901506422883,0.0030382043034579377,0.9969617956965421,0.02917000444794696,0.9708299955520532,low_vol,high_vol
2010-02-05,0.001992606189025998,0.001992606189025998,0.1947740587404451,26.110000610351562,0.3247575979696684,0.02917000444794696,0.9708299955520532,0.052202432182013786,0.947797567817986,0.0765893951242134,0.9234106048757864,high_vol,high_vol
2010-02-08,-0.0060947713813040184,0.0060947713813040184,0.1900515320112106,26.510000228881836,-0.7893058402444417,0.0765893951242134,0.9234106048757864,0.41418971109012176,0.5858102889098785,0.425729754671469,0.5742702453285313,high_vol,high_vol
2010-02-09,0.013543672581040878,0.013543672581040878,0.19673416565899357,26.0,0.4101238256297179,0.425729754671469,0.5742702453285313,0.18650676443359862,0.8134932355664013,0.20612727002554634,0.7938727299744537,high_vol,high_vol
2010-02-10,0.003374751542748828,0.003374751542748828,0.19709137440520222,25.399999618530273,-0.3397467838788195,0.20612727002554634,0.7938727299744537,0.3865903105287755,0.6134096894712249,0.3991098561370697,0.6008901438629307,high_vol,high_vol
2010-02-11,0.016511398639972016,0.016511398639972016,0.20098126652994605,23.959999084472656,-0.0729467319592274,0.3991098561370697,0.6008901438629307,0.05131475268237319,0.9486852473176266,0.07573321934753391,0.9242667806524659,high_vol,high_vol
2010-02-12,0.0016256940843041795,0.0016256940843041795,0.1968496323071736,22.729999542236328,0.3092508185073299,0.07573321934753391,0.9242667806524659,0.3329818011457246,0.6670181988542757,0.347403911394348,0.6525960886056524,high_vol,high_vol
2010-02-16,0.013405056559915508,0.013405056559915508,0.19503113820040274,22.25,-0.6481729254978887,0.347403911394348,0.6525960886056524,0.6554673849311394,0.3445326150688607,0.6584444899784051,0.34155551002159507,high_vol,low_vol
2010-02-17,0.0022953440713316376,0.0022953440713316376,0.19193862248851956,21.719999313354492,0.0580826600697506,0.6584444899784051,0.34155551002159507,0.9502894753926129,0.04971052460738723,0.942803351915989,0.057196648084011134,low_vol,low_vol
2010-02-18,0.006356887520837229,0.006356887520837229,0.18103362513923896,20.6299991607666,0.1373732414114314,0.942803351915989,0.057196648084011134,0.9978012426135399,0.002198757386460183,0.988628927721516,0.01137107227848403,low_vol,low_vol
2010-02-19,0.0009987065331337073,0.0009987065331337073,0.18106171019288084,20.020000457763672,0.1394027997617577,0.988628927721516,0.01137107227848403,0.9996065990359374,0.0003934009640624985,0.9903702120902047,0.009629787909795247,low_vol,low_vol
2010-02-22,0.002971584160765496,0.002971584160765496,0.17766613092298664,19.940000534057617,-0.5203312620875202,0.9903702120902047,0.009629787909795247,0.9998922384091524,0.00010776159084753167,0.9906457141292982,0.009354285870701652,low_vol,low_vol
2010-02-23,-0.0086516254830923,0.0086516254830923,0.15973087673849837,21.3700008392334,0.4496903760788449,0.9906457141292982,0.009354285870701652,0.9998462574604747,0.00015374253952538604,0.9906013650433246,0.009398634956675431,low_vol,low_vol
2010-02-24,0.011732680803504609,0.011732680803504609,0.16360571859955297,20.270000457763672,-0.1626422556816535,0.9906013650433246,0.009398634956675431,0.9995748120034317,0.00042518799656818935,0.9903395531786775,0.009660446821322343,low_vol,low_vol
2010-02-25,-0.0013343381656514897,0.0013343381656514897,0.16326349211738272,20.100000381469727,0.3868010170242932,0.9903395531786775,0.009660446821322343,0.9999031928232299,9.680717677005734e-05,0.9906562797714976,0.00934372022850236,low_vol,low_vol
2010-02-26,-0.006167694370637276,0.006167694370637276,0.1562717553520668,19.5,-0.4025834786955755,0.9906562797714976,0.00934372022850236,0.9999385582677387,6.14417322611704e-05,0.9906903900972763,0.009309609902723434,low_vol,low_vol
2010-03-01,0.016539852927854662,0.016539852927854662,0.161294559081451,19.260000228881836,-0.1614433033382312,0.9906903900972763,0.009309609902723434,0.9974566688996481,0.002543331100351592,0.9882965829200037,0.011703417079996016,low_vol,low_vol
2010-03-02,0.003303170161205426,0.003303170161205426,0.15684869929801812,19.059999465942383,0.0861082978575851,0.9882965829200037,0.011703417079996016,0.9999081244382646,9.187556173528934e-05,0.9906610363636396,0.009338963636360277,low_vol,low_vol
2010-03-03,0.001798411919866955,0.001798411919866955,0.15578925267353533,18.829999923706055,-0.065502177770913,0.9906610363636396,0.009338963636360277,0.9999246472982112,7.535270178857217e-05,0.9906769728277051,0.009323027172294614,low_vol,low_vol
2010-03-04,0.0028896428999775564,0.0028896428999775564,0.15500597694594592,18.719999313354492,-0.1048897573636225,0.9906769728277051,0.009323027172294614,0.9999354093851551,6.459061484481553e-05,0.9906873529684559,0.009312647031543934,low_vol,low_vol
2010-03-05,0.01829014704135752,0.01829014704135752,0.16069864711538578,17.420000076293945,0.2601935435613214,0.9906873529684559,0.009312647031543934,0.9956692423130417,0.004330757686958419,0.986572592057688,0.013427407942312074,low_vol,low_vol
2010-03-08,0.0012452500049703078,0.0012452500049703078,0.1193117295878105,17.790000915527344,-0.4294387487922364,0.986572592057688,0.013427407942312074,0.9999643794584305,3.5620541569457656e-05,0.9907152948945646,0.009284705105435432,low_vol,low_vol
2010-03-09,0.003146946009847663,0.003146946009847663,0.11907244384842933,17.920000076293945,0.2988410007687179,0.9907152948945646,0.009284705105435432,0.999971797998682,2.8202001317789416e-05,0.9907224501510103,0.009277549848989413,low_vol,low_vol
2010-03-10,0.006784330851891353,0.006784330851891353,0.1129194473985281,18.56999969482422,0.1856629598350814,0.9907224501510103,0.009277549848989413,0.9999544200531124,4.5579946887501504e-05,0.9907056889482889,0.009294311051710967,low_vol,low_vol
2010-03-11,0.0037863690445124384,0.0037863690445124384,0.1090928771051183,18.059999465942383,-0.1461179721852907,0.9907056889482889,0.009294311051710967,0.9999610312998028,3.896870019693961e-05,0.9907120655620018,0.009287934437998017,low_vol,low_vol
2010-03-12,-0.0032216990039444955,0.0032216990039444955,0.11236084844644426,17.579999923706055,0.0079519501093052,0.9907120655620018,0.009287934437998017,0.999960921411002,3.9078588998232966e-05,0.9907119595731517,0.00928804042684854,low_vol,low_vol
2010-03-15,1.7571543933653407e-05,1.7571543933653407e-05,0.1047648419127713,18.0,-0.0988724060143049,0.9907119595731517,0.00928804042684854,0.999937366331444,6.263366855613074e-05,0.9906892404627707,0.009310759537229478,low_vol,low_vol
2010-03-16,0.0035394855756768744,0.0035394855756768744,0.10450841989264761,17.690000534057617,0.1387763782721229,0.9906892404627707,0.009310759537229478,0.9999595888912021,4.041110879818118e-05,0.9907106743444456,0.009289325655554535,low_vol,low_vol
2010-03-17,0.012154437314968531,0.012154437314968531,0.10320602972201384,16.90999984741211,0.0508289451328316,0.9907106743444456,0.009289325655554535,0.9998391753056455,0.00016082469435428244,0.9905945342339909,0.009405465766008808,low_vol,low_vol
2010-03-18,-0.004573103047978332,0.004573103047978332,0.1069030790821068,16.6200008392334,0.1019178662152491,0.9905945342339909,0.009405465766008808,0.9999630819055737,3.6918094426295004e-05,0.9907140433918257,0.009285956608174242,low_vol,low_vol
2010-03-19,-0.007316361406845927,0.007316361406845927,0.11224008581427262,16.969999313354492,0.1426589683530679,0.9907140433918257,0.009285956608174242,0.9999552928668287,4.470713317152553e-05,0.9907065307858686,0.00929346921413167,low_vol,low_vol
2010-03-22,0.008879318062032515,0.008879318062032515,0.11390659291132287,16.8700008392334,-0.2058385779849878,0.9907065307858686,0.00929346921413167,0.9999533789159055,4.6621084094319026e-05,0.9907046847610151,0.009295315238984681,low_vol,low_vol
2010-03-23,0.006735056046727268,0.006735056046727268,0.11455091200915768,16.350000381469727,-0.0083621548107473,0.9907046847610151,0.009295315238984681,0.9999655474551692,3.445254483071678e-05,0.9907164214391285,0.009283578560871367,low_vol,low_vol
2010-03-24,-0.010518138530664507,0.010518138530664507,0.11703721016444991,17.549999237060547,0.0693180225826886,0.9907164214391285,0.009283578560871367,0.9998983595406744,0.00010164045932548366,0.9906516180220175,0.009348381977982299,low_vol,low_vol
2010-03-25,-0.0029305575648793758,0.0029305575648793758,0.11472026619200104,18.399999618530273,0.1304623254680983,0.9906516180220175,0.009348381977982299,0.9999575042780355,4.2495721964573945e-05,0.9907086637141476,0.009291336285852445,low_vol,low_vol
2010-03-26,0.004005903214645445,0.004005903214645445,0.11398195210874451,17.770000457763672,-0.0820011994954974,0.9907086637141476,0.009291336285852445,0.9999640942016483,3.590579835163423e-05,0.9907150197615383,0.009284980238461634,low_vol,low_vol
2010-03-29,-0.0016498265949291034,0.0016498265949291034,0.11070196203516096,17.59000015258789,-0.4252815590300152,0.9907150197615383,0.009284980238461634,0.9999741466342875,2.585336571278022e-05,0.9907247154335976,0.00927528456640255,low_vol,low_vol
2010-03-30,0.006603883005869905,0.006603883005869905,0.10076393289903234,17.1299991607666,0.0803826214919318,0.9907247154335976,0.00927528456640255,0.9999524145830967,4.758541690320229e-05,0.9907037546523533,0.0092962453476466,low_vol,low_vol
2010-03-31,-0.0012345893471526683,0.0012345893471526683,0.10150698150116363,17.59000015258789,0.0998458781825917,0.9907037546523533,0.0092962453476466,0.9999466520272997,5.334797270054621e-05,0.9906981966095156,0.009301803390484642,low_vol,low_vol
2010-04-01,0.005941470354041854,0.005941470354041854,0.10222199411265616,17.469999313354492,0.0008470530044881,0.9906981966095156,0.009301803390484642,0.999953609490623,4.6390509377069754e-05,0.9907049071526417,0.00929509284735831,low_vol,low_vol
2010-04-05,0.00760273310571952,0.00760273310571952,0.10366710525270838,17.020000457763672,-0.4207397947020972,0.9907049071526417,0.00929509284735831,0.9999695887253716,3.0411274628221877e-05,0.9907203192847538,0.00927968071524601,low_vol,low_vol
2010-04-06,0.0056506539271058654,0.0056506539271058654,0.08861109401586796,16.229999542236328,0.0419666839297896,0.9907203192847538,0.00927968071524601,0.9999419933348187,5.8006665181337285e-05,0.9906937032539127,0.00930629674608727,low_vol,low_vol
2010-04-07,-0.003150273657729806,0.003150273657729806,0.0903640496982734,16.6200008392334,0.5140959204688897,0.9906937032539127,0.00930629674608727,0.9999726627648674,2.7337235132769876e-05,0.9907232842266658,0.009276715773334403,low_vol,low_vol
2010-04-08,0.0025378614832045087,0.0025378614832045087,0.09028798119371391,16.479999542236328,-0.151022096124155,0.9907232842266658,0.009276715773334403,0.9999470802877327,5.2919712267235006e-05,0.9906986096709967,0.009301390329003258,low_vol,low_vol
2010-04-09,0.003238103124946954,0.003238103124946954,0.08876319057755691,16.139999389648438,-0.1766428327956397,0.9906986096709967,0.009301390329003258,0.9999493088179727,5.0691182027032166e-05,0.990700759110755,0.009299240889244841,low_vol,low_vol
2010-04-12,0.002841989175772974,0.002841989175772974,0.08855641530110463,15.579999923706055,-0.187384480920862,0.990700759110755,0.009299240889244841,0.999951365410311,4.863458968893483e-05,0.9907027427146833,0.009297257285316739,low_vol,low_vol
2010-04-13,0.008445460673364753,0.008445460673364753,0.08959393495206124,16.200000762939453,0.1256489581985853,0.9907027427146833,0.009297257285316739,0.999922908496971,7.70915030288105e-05,0.990675295736477,0.009324704263522873,low_vol,low_vol
2010-04-14,0.022435845662940847,0.022435845662940847,0.11216367554758698,15.59000015258789,0.2565173611197799,0.990675295736477,0.009324704263522873,0.9616879647553662,0.038312035244633724,0.9537973091799333,0.04620269082006655,low_vol,low_vol
2010-04-15,0.0021404373696736656,0.0021404373696736656,0.11222709765214743,15.890000343322754,-0.1111027243495961,0.9537973091799333,0.04620269082006655,0.9998428601125917,0.0001571398874082596,0.990598088267232,0.009401911732767982,low_vol,low_vol
2010-04-16,-0.015773379888124696,0.015773379888124696,0.124608793971207,18.360000610351562,0.9307033669270268,0.990598088267232,0.009401911732767982,0.9999153587077624,8.46412922372748e-05,0.9906680138890961,0.009331986110903532,low_vol,low_vol
2010-04-19,-0.0006512090027149735,0.0006512090027149735,0.12285681722508633,17.34000015258789,-0.5205248956077462,0.9906680138890961,0.009331986110903532,0.9999807317715265,1.9268228473499237e-05,0.9907310668644829,0.009268933135517115,low_vol,low_vol
2010-04-20,0.009867502308915947,0.009867502308915947,0.1207902080533752,15.729999542236328,-0.323510362660155,0.9907310668644829,0.009268933135517115,0.9999596742570475,4.032574295263451e-05,0.9907107566806594,0.009289243319340683,low_vol,low_vol
2010-04-21,0.0025568132288657855,0.0025568132288657855,0.11891456100796387,16.31999969482422,0.2014790553610765,0.9907107566806594,0.009289243319340683,0.9999734474159939,2.655258400592258e-05,0.9907240410305437,0.009275958969456172,low_vol,low_vol
2010-04-22,0.01185283027232513,0.01185283027232513,0.12225931611568325,16.469999313354492,-0.5141640031880641,0.9907240410305437,0.009275958969456172,0.9999504846285117,4.9515371488266373e-05,0.9907018931918076,0.009298106808192317,low_vol,low_vol
2010-04-23,0.005328550325718848,0.005328550325718848,0.1128438675914377,16.6200008392334,0.4299831445559654,0.9907018931918076,0.009298106808192317,0.9999811448524657,1.8855147534203992e-05,0.9907314652851901,0.009268534714809894,low_vol,low_vol
2010-04-26,-0.01057458233187997,0.01057458233187997,0.12083096618798053,17.469999313354492,-0.2120059886999925,0.9907314652851901,0.009268534714809894,0.9999116367424906,8.836325750928913e-05,0.9906644240162775,0.009335575983722305,low_vol,low_vol
2010-04-27,-0.02140922375498395,0.02140922375498395,0.14667753679054807,22.809999465942383,0.9084811373285896,0.9906644240162775,0.009335575983722305,0.9833482264269288,0.01665177357307176,0.9746888487133344,0.025311151286666125,low_vol,low_vol
2010-04-28,0.003956970795100406,0.003956970795100406,0.14621418156197996,21.079999923706055,-0.1684916133455587,0.9746888487133344,0.025311151286666125,0.9997639429652654,0.00023605703473472014,0.9905219718874656,0.009478028112534464,low_vol,low_vol
2010-04-29,0.01844559660713527,0.01844559660713527,0.15558144927499645,18.440000534057617,-0.4393292617594717,0.9905219718874656,0.009478028112534464,0.9965907626184971,0.003409237381502985,0.987461407630841,0.012538592369159069,low_vol,low_vol
2010-04-30,-0.034174062597483255,0.034174062597483255,0.19960526757042554,22.049999237060547,0.331727600158576,0.987461407630841,0.012538592369159069,6.227950719087455e-07,0.9999993772049279,0.02624022663036454,0.9737597733696354,low_vol,high_vol
2010-05-03,0.019836721892319515,0.019836721892319515,0.20880553190739945,20.190000534057617,-0.3903176848703573,0.02624022663036454,0.9737597733696354,0.0007782006683489854,0.9992217993316508,0.02699020828461175,0.973009791715388,high_vol,high_vol
2010-05-04,-0.0289350553145385,0.0289350553145385,0.2321688978214006,23.84000015258789,0.678977609141409,0.02699020828461175,0.973009791715388,9.727392737051209e-09,0.9999999902726078,0.026239635320441792,0.9737603646795588,high_vol,high_vol
2010-05-05,-0.00810139506506773,0.00810139506506773,0.23295702730411438,24.90999984741211,-0.091108928116359,0.026239635320441792,0.9737603646795588,0.0013107319094967684,0.9986892680905035,0.027503840005497958,0.9724961599945023,high_vol,high_vol
2010-05-06,-0.027018793604441784,0.027018793604441784,0.24966228495695822,32.79999923706055,0.6769210133839039,0.027503840005497958,0.9724961599945023,6.068670755430681e-11,0.9999999999393125,0.026239625996806883,0.9737603740031925,high_vol,high_vol
2010-05-07,-0.014984500006362218,0.014984500006362218,0.25319762119314615,40.95000076293945,-0.0152507937914627,0.026239625996806883,0.9737603740031925,7.367920671022114e-11,0.9999999999263212,0.026239626009338306,0.9737603739906622,high_vol,high_vol
2010-05-10,0.049096953012509395,0.049096953012509395,0.30718644152318647,28.84000015258789,-0.4758293477106718,0.026239626009338306,0.9737603739906622,2.6939958378253586e-28,1.0,0.026239625938273965,0.9737603740617261,high_vol,high_vol
2010-05-11,0.003370533313248763,0.003370533313248763,0.30725504512917107,28.31999969482422,-0.2202382162080169,0.026239625938273965,0.9737603740617261,6.425105898635045e-09,0.9999999935748942,0.02623963213535302,0.9737603678646471,high_vol,high_vol
2010-05-12,0.021237844874345317,0.021237844874345317,0.31453375661717636,25.520000457763672,-0.2994133570078112,0.02623963213535302,0.9737603678646471,1.1429746687978824e-11,0.99999999998857,0.026239625949298063,0.9737603740507018,high_vol,high_vol
2010-05-13,-0.008167791383070066,0.008167791383070066,0.30570228661248894,26.68000030517578,-0.0049125784136165,0.026239625949298063,0.9737603740507018,1.0832743579507548e-08,0.9999999891672565,0.02623963638656375,0.9737603636134364,high_vol,high_vol
2010-05-14,-0.022668546466073282,0.022668546466073282,0.31398563309196176,31.239999771118164,0.3880330791144537,0.02623963638656375,0.9737603636134364,1.2560608143590247e-13,0.9999999999998748,0.02623962593839512,0.9737603740616053,high_vol,high_vol
2010-05-17,0.005422396166102525,0.005422396166102525,0.3111812726517559,30.84000015258789,-0.0591871846890121,0.02623962593839512,0.9737603740616053,5.571031321840189e-10,0.9999999994428972,0.02623962647560553,0.9737603735243948,high_vol,high_vol
2010-05-18,-0.01815837589986282,0.01815837589986282,0.3163792218986295,33.54999923706055,0.1015506001011949,0.02623962647560553,0.9737603735243948,2.8235737466438497e-13,0.9999999999997176,0.0262396259385463,0.9737603740614537,high_vol,high_vol
2010-05-19,-0.005603250997575653,0.005603250997575653,0.31369289088513264,35.31999969482422,0.0905846569880459,0.0262396259385463,0.9737603740614537,1.1145192374133715e-11,0.9999999999888551,0.026239625949023623,0.9737603740509768,high_vol,high_vol
2010-05-20,-0.04231779807697203,0.04231779807697203,0.34007893212601803,45.790000915527344,0.2954317802910573,0.026239625949023623,0.9737603740509768,6.172066048789278e-33,1.0,0.026239625938273965,0.9737603740617261,high_vol,high_vol
2010-05-21,0.013255298596173616,0.013255298596173616,0.34094150891907504,40.099998474121094,-0.0572406941306162,0.026239625938273965,0.9737603740617261,8.538351871950159e-17,1.0,0.026239625938274048,0.9737603740617261,high_vol,high_vol
2010-05-24,-0.014525185361822731,0.014525185361822731,0.34042452480802554,38.31999969482422,-0.6186590579359716,0.026239625938274048,0.9737603740617261,7.161787768437415e-16,0.9999999999999991,0.02623962593827465,0.9737603740617252,high_vol,high_vol
2010-05-25,-0.005030809200982905,0.005030809200982905,0.3400091255080573,34.61000061035156,0.3849229672706826,0.02623962593827465,0.9737603740617252,1.2866562059044424e-13,0.9999999999998712,0.02623962593839806,0.9737603740616019,high_vol,high_vol
2010-05-26,0.0016758788143842046,0.0016758788143842046,0.3360178765269518,35.02000045776367,-0.1255583230335979,0.02623962593839806,0.9737603740616019,1.4838830070588578e-13,0.9999999999998517,0.02623962593841709,0.973760374061583,high_vol,high_vol
2010-05-27,0.038323505545369764,0.038323505545369764,0.36515395412884566,29.68000030517578,-0.1504508930952504,0.02623962593841709,0.973760374061583,4.755993696992242e-26,1.0,0.026239625938273965,0.9737603740617261,high_vol,high_vol
2010-05-28,-0.013596592735827358,0.013596592735827358,0.35878256505350575,32.06999969482422,-0.0098096323738054,0.026239625938273965,0.9737603740617261,8.600910993623387e-16,0.9999999999999991,0.026239625938274794,0.9737603740617252,high_vol,high_vol
2010-06-01,-0.021818405731503076,0.021818405731503076,0.3487430099219269,35.540000915527344,-0.0695751459469988,0.026239625938274794,0.9737603740617252,3.923104298330327e-18,1.0,0.026239625938273968,0.9737603740617261,high_vol,high_vol
2010-06-02,0.025938105646338812,0.025938105646338812,0.35426080674468,30.170000076293945,-0.1456413364714706,0.026239625938273968,0.9737603740617261,2.3552896356022755e-18,1.0,0.026239625938273968,0.9737603740617261,high_vol,high_vol
2010-06-03,0.00760475784608169,0.00760475784608169,0.3441175978803292,29.459999084472656,-0.05838672044203,0.026239625938273968,0.9737603740617261,1.0719772236115204e-12,0.999999999998928,0.026239625939307894,0.9737603740606922,high_vol,high_vol
2010-06-04,-0.04219274177767435,0.04219274177767435,0.3700307288078524,35.47999954223633,0.5643791623647694,0.026239625939307894,0.9737603740606922,4.628943903182266e-31,1.0,0.026239625938273965,0.9737603740617261,high_vol,high_vol
2010-06-07,-0.01954038059269894,0.01954038059269894,0.36511934578247046,36.56999969482422,-0.4093926241207484,0.026239625938273965,0.9737603740617261,2.875012867109977e-19,1.0,0.026239625938273965,0.9737603740617261,high_vol,high_vol
2010-06-08,0.004052389521077458,0.004052389521077458,0.3632786300987782,33.70000076293945,0.3016486980342243,0.026239625938273965,0.9737603740617261,1.0678183712694334e-15,0.9999999999999991,0.026239625938275,0.9737603740617252,high_vol,high_vol
2010-06-09,-0.003761123973976821,0.003761123973976821,0.3146141059564319,33.72999954223633,-0.2888284236278196,0.026239625938275,0.9737603740617252,4.45211708220945e-11,0.9999999999554792,0.026239625981215087,0.9737603740187853,high_vol,high_vol
2010-06-10,0.03319126092480085,0.03319126092480085,0.3388897755104309,30.56999969482422,0.170633381402439,0.026239625981215087,0.9737603740187853,1.7533732702984224e-20,1.0,0.026239625938273965,0.9737603740617261,high_vol,high_vol
2010-06-11,0.01001916840306241,0.01001916840306241,0.3312272500674403,28.790000915527344,-0.3951323973583598,0.026239625938273965,0.9737603740617261,2.5565264462332808e-11,0.9999999999744347,0.026239625962931917,0.973760374037068,high_vol,high_vol
2010-06-14,0.0001548524664686311,0.0001548524664686311,0.3310779073033941,28.579999923706055,-0.032909213259991,0.026239625962931917,0.973760374037068,2.9066336060953657e-11,0.9999999999709335,0.026239625966308733,0.9737603740336912,high_vol,high_vol
2010-06-15,0.024052425287090652,0.024052425287090652,0.33594066266370504,25.8700008392334,0.139733340622012,0.026239625966308733,0.9737603740336912,9.358450879640172e-15,0.9999999999999911,0.026239625938283002,0.9737603740617176,high_vol,high_vol
2010-06-16,-0.0005764085677836448,0.0005764085677836448,0.33515673615171865,25.920000076293945,-0.0963906365566877,0.026239625938283002,0.9737603740617176,5.3111005423617664e-11,0.9999999999468887,0.026239625989500054,0.9737603740104998,high_vol,high_vol
2010-06-17,0.003680462499211188,0.003680462499211188,0.33012645630510334,25.049999237060547,0.1958518547482661,0.026239625989500054,0.9737603740104998,3.3668091315921384e-10,0.9999999996633191,0.02623962626300608,0.973760373736994,high_vol,high_vol
2010-06-18,-6.798317570661509e-05,6.798317570661509e-05,0.32959618003279256,23.950000762939453,-0.413767017098305,0.02623962626300608,0.973760373736994,6.15884790448921e-10,0.9999999993841149,0.02623962653230101,0.9737603734676987,high_vol,high_vol
