Date,Close
2011-05-04,20.959999084472656
2011-05-05,21.270000457763672
2011-05-06,21.43000030517578
2011-05-09,21.399999618530273
2011-05-10,21.3799991607666
2011-05-11,21.579999923706055
2011-05-12,21.540000915527344
2011-05-13,21.690000534057617
2011-05-16,21.6200008392334
2011-05-17,21.600000381469727
2011-05-18,21.59000015258789
2011-05-19,21.5
2011-05-20,21.649999618530273
2011-05-23,21.790000915527344
2011-05-24,21.729999542236328
2011-05-25,21.709999084472656
2011-05-26,21.6200008392334
2011-05-27,21.440000534057617
2011-05-31,21.34000015258789
2011-06-01,21.389999389648438
2011-06-02,21.25
2011-06-03,21.09000015258789
2011-06-06,21.149999618530273
2011-06-07,21.030000686645508
2011-06-08,21.1299991607666
2011-06-09,21.200000762939453
2011-06-10,21.399999618530273
2011-06-13,21.290000915527344
2011-06-14,21.260000228881836
2011-06-15,21.600000381469727
2011-06-16,21.59000015258789
2011-06-17,21.450000762939453
2011-06-20,21.450000762939453
2011-06-21,21.309999465942383
2011-06-22,21.389999389648438
2011-06-23,21.5
2011-06-24,21.6299991607666
2011-06-27,21.530000686645508
2011-06-28,21.450000762939453
2011-06-29,21.31999969482422
2011-06-30,21.219999313354492
2011-07-01,21.200000762939453
2011-07-05,21.280000686645508
2011-07-06,21.40999984741211
2011-07-07,21.3700008392334
2011-07-08,21.420000076293945
2011-07-11,21.709999084472656
2011-07-12,21.700000762939453
2011-07-13,21.469999313354492
2011-07-14,21.469999313354492
2011-07-15,21.43000030517578
2011-07-18,21.479999542236328
2011-07-19,21.43000030517578
2011-07-20,21.329999923706055
2011-07-21,21.1299991607666
2011-07-22,21.1299991607666
2011-07-25,21.110000610351562
2011-07-26,20.93000030517578
2011-07-27,21.09000015258789
2011-07-28,21.1299991607666
2011-07-29,21.030000686645508
2011-08-01,21.139999389648438
2011-08-02,21.170000076293945
2011-08-03,21.06999969482422
2011-08-04,21.399999618530273
2011-08-05,21.219999313354492
2011-08-08,21.25
2011-08-09,21.06999969482422
2011-08-10,21.25
2011-08-11,21.219999313354492
2011-08-12,21.219999313354492
2011-08-15,21.0
2011-08-16,21.010000228881836
2011-08-17,20.959999084472656
2011-08-18,21.079999923706055
2011-08-19,21.030000686645508
2011-08-22,21.06999969482422
2011-08-23,20.979999542236328
2011-08-24,21.020000457763672
2011-08-25,21.079999923706055
2011-08-26,20.959999084472656
2011-08-29,20.93000030517578
2011-08-30,21.010000228881836
2011-08-31,21.06999969482422
2011-09-01,21.15999984741211
2011-09-02,21.219999313354492
2011-09-06,21.549999237060547
2011-09-07,21.43000030517578
2011-09-08,21.649999618530273
2011-09-09,21.90999984741211
2011-09-12,21.920000076293945
2011-09-13,21.850000381469727
2011-09-14,21.790000915527344
2011-09-15,21.65999984741211
2011-09-16,21.739999771118164
2011-09-19,21.860000610351562
2011-09-20,21.860000610351562
2011-09-21,22.030000686645508
2011-09-22,22.260000228881836
2011-09-23,22.200000762939453
2011-09-26,22.18000030517578
2011-09-27,22.049999237060547
2011-09-28,22.1299991607666
2011-09-29,22.079999923706055
2011-09-30,22.309999465942383
2011-10-03,22.510000228881836
2011-10-04,22.420000076293945
2011-10-05,22.350000381469727
2011-10-06,22.209999084472656
2011-10-07,22.270000457763672
2011-10-10,21.920000076293945
2011-10-11,21.899999618530273
2011-10-12,21.760000228881836
2011-10-13,21.75
2011-10-14,21.649999618530273
2011-10-17,21.790000915527344
2011-10-18,21.760000228881836
2011-10-19,21.780000686645508
2011-10-20,21.739999771118164
2011-10-21,21.540000915527344
2011-10-24,21.489999771118164
2011-10-25,21.510000228881836
2011-10-26,21.510000228881836
2011-10-27,21.149999618530273
2011-10-28,21.15999984741211
2011-10-31,21.56999969482422
2011-11-01,21.799999237060547
2011-11-02,21.75
2011-11-03,21.649999618530273
2011-11-04,21.709999084472656
2011-11-07,21.690000534057617
2011-11-08,21.59000015258789
2011-11-09,21.969999313354492
2011-11-10,21.90999984741211
2011-11-11,21.690000534057617
2011-11-14,21.84000015258789
2011-11-15,21.969999313354492
2011-11-16,22.040000915527344
2011-11-17,22.06999969482422
2011-11-18,22.010000228881836
2011-11-21,22.049999237060547
2011-11-22,22.040000915527344
2011-11-23,22.290000915527344
2011-11-25,22.420000076293945
2011-11-28,22.329999923706055
2011-11-29,22.25
2011-11-30,22.059999465942383
2011-12-01,22.049999237060547
2011-12-02,22.1200008392334
2011-12-05,22.1200008392334
2011-12-06,22.100000381469727
2011-12-07,22.06999969482422
2011-12-08,22.190000534057617
2011-12-09,22.1200008392334
2011-12-12,22.350000381469727
2011-12-13,22.56999969482422
2011-12-14,22.6200008392334
2011-12-15,22.559999465942383
2011-12-16,22.489999771118164
2011-12-19,22.56999969482422
2011-12-20,22.3799991607666
2011-12-21,22.3799991607666
2011-12-22,22.3799991607666
2011-12-23,22.389999389648438
2011-12-27,22.34000015258789
2011-12-28,22.549999237060547
2011-12-29,22.510000228881836
2011-12-30,22.469999313354492
2012-01-03,22.280000686645508
2012-01-04,22.399999618530273
2012-01-05,22.639999389648438
2012-01-06,22.719999313354492
2012-01-09,22.639999389648438
2012-01-10,22.6200008392334
2012-01-11,22.719999313354492
2012-01-12,22.56999969482422
2012-01-13,22.75
2012-01-17,22.670000076293945
2012-01-18,22.469999313354492
2012-01-19,22.350000381469727
2012-01-20,22.3700008392334
2012-01-23,22.239999771118164
2012-01-24,22.270000457763672
2012-01-25,22.170000076293945
2012-01-26,22.149999618530273
2012-01-27,21.989999771118164
2012-01-30,22.06999969482422
2012-01-31,22.1200008392334
2012-02-01,22.020000457763672
2012-02-02,22.030000686645508
2012-02-03,22.030000686645508
2012-02-06,22.040000915527344
2012-02-07,21.889999389648438
2012-02-08,21.90999984741211
2012-02-09,21.920000076293945
2012-02-10,22.059999465942383
2012-02-13,22.030000686645508
2012-02-14,22.139999389648438
2012-02-15,22.209999084472656
2012-02-16,22.1299991607666
2012-02-17,22.1299991607666
2012-02-21,22.040000915527344
2012-02-22,22.06999969482422
2012-02-23,21.899999618530273
2012-02-24,21.809999465942383
2012-02-27,21.8799991607666
2012-02-28,21.780000686645508
2012-02-29,21.959999084472656
2012-03-01,21.959999084472656
2012-03-02,22.110000610351562
2012-03-05,22.09000015258789
2012-03-06,22.229999542236328
2012-03-07,22.200000762939453
2012-03-08,22.049999237060547
2012-03-09,22.260000228881836
2012-03-12,22.229999542236328
2012-03-13,22.299999237060547
2012-03-14,22.420000076293945
2012-03-15,22.329999923706055
2012-03-16,22.18000030517578
2012-03-19,22.059999465942383
2012-03-20,22.100000381469727
2012-03-21,22.110000610351562
2012-03-22,22.139999389648438
2012-03-23,22.020000457763672
2012-03-26,21.8799991607666
2012-03-27,21.959999084472656
2012-03-28,21.950000762939453
2012-03-29,21.940000534057617
2012-03-30,21.90999984741211
2012-04-02,21.860000610351562
2012-04-03,22.020000457763672
2012-04-04,22.1299991607666
2012-04-05,22.200000762939453
2012-04-09,22.1299991607666
2012-04-10,22.15999984741211
2012-04-11,22.1299991607666
2012-04-12,21.979999542236328
2012-04-13,22.15999984741211
2012-04-16,22.06999969482422
2012-04-17,22.059999465942383
2012-04-18,22.059999465942383
2012-04-19,22.049999237060547
2012-04-20,21.93000030517578
2012-04-23,22.0
2012-04-24,21.940000534057617
2012-04-25,21.889999389648438
2012-04-26,21.860000610351562
2012-04-27,21.81999969482422
2012-04-30,21.809999465942383
2012-05-01,21.829999923706055
2012-05-02,21.899999618530273
2012-05-03,21.920000076293945
2012-05-04,22.010000228881836
2012-05-07,22.040000915527344
2012-05-08,22.09000015258789
2012-05-09,22.18000030517578
2012-05-10,22.200000762939453
2012-05-11,22.239999771118164
2012-05-14,22.34000015258789
2012-05-15,22.520000457763672
2012-05-16,22.56999969482422
2012-05-17,22.549999237060547
2012-05-18,22.459999084472656
2012-05-21,22.389999389648438
2012-05-22,22.6200008392334
2012-05-23,22.700000762939453
2012-05-24,22.790000915527344
2012-05-25,22.81999969482422
2012-05-29,22.799999237060547
2012-05-30,22.979999542236328
2012-05-31,22.989999771118164
2012-06-01,22.920000076293945
2012-06-04,22.81999969482422
2012-06-05,22.899999618530273
2012-06-06,22.709999084472656
2012-06-07,22.739999771118164
2012-06-08,22.809999465942383
2012-06-11,22.84000015258789
2012-06-12,22.760000228881836
2012-06-13,22.690000534057617
2012-06-14,22.600000381469727
2012-06-15,22.5
2012-06-18,22.600000381469727
2012-06-19,22.43000030517578
2012-06-20,22.459999084472656
2012-06-21,22.700000762939453
2012-06-22,22.649999618530273
2012-06-25,22.719999313354492
2012-06-26,22.68000030517578
2012-06-27,22.75
2012-06-28,22.780000686645508
2012-06-29,22.469999313354492
2012-07-02,22.520000457763672
2012-07-03,22.5
2012-07-05,22.799999237060547
2012-07-06,22.950000762939453
2012-07-09,22.8799991607666
2012-07-10,22.959999084472656
2012-07-11,22.979999542236328
2012-07-12,23.030000686645508
2012-07-13,22.93000030517578
2012-07-16,22.860000610351562
2012-07-17,22.84000015258789
2012-07-18,22.81999969482422
2012-07-19,22.809999465942383
2012-07-20,22.979999542236328
2012-07-23,23.010000228881836
2012-07-24,23.100000381469727
2012-07-25,22.979999542236328
2012-07-26,22.75
2012-07-27,22.739999771118164
2012-07-30,22.770000457763672
2012-07-31,22.709999084472656
2012-08-01,22.8700008392334
2012-08-02,22.90999984741211
2012-08-03,22.6299991607666
2012-08-06,22.600000381469727
2012-08-07,22.600000381469727
2012-08-08,22.639999389648438
2012-08-09,22.719999313354492
2012-08-10,22.68000030517578
2012-08-13,22.649999618530273
2012-08-14,22.65999984741211
2012-08-15,22.719999313354492
2012-08-16,22.639999389648438
2012-08-17,22.68000030517578
2012-08-20,22.649999618530273
2012-08-21,22.5
2012-08-22,22.389999389648438
2012-08-23,22.350000381469727
2012-08-24,22.420000076293945
2012-08-27,22.440000534057617
2012-08-28,22.350000381469727
2012-08-29,22.389999389648438
2012-08-30,22.440000534057617
2012-08-31,22.299999237060547
2012-09-04,22.329999923706055
2012-09-05,22.309999465942383
2012-09-06,22.25
2012-09-07,22.010000228881836
2012-09-10,22.079999923706055
2012-09-11,21.90999984741211
2012-09-12,21.889999389648438
2012-09-13,21.75
2012-09-14,21.639999389648438
2012-09-17,21.670000076293945
2012-09-18,21.739999771118164
2012-09-19,21.670000076293945
2012-09-20,21.770000457763672
2012-09-21,21.75
2012-09-24,21.799999237060547
2012-09-25,21.84000015258789
2012-09-26,21.8799991607666
2012-09-27,21.81999969482422
2012-09-28,21.920000076293945
2012-10-01,21.8700008392334
2012-10-02,21.850000381469727
2012-10-03,21.90999984741211
2012-10-04,21.760000228881836
2012-10-05,21.760000228881836
2012-10-08,21.809999465942383
2012-10-09,21.950000762939453
2012-10-10,21.899999618530273
2012-10-11,21.860000610351562
2012-10-12,21.829999923706055
2012-10-15,21.84000015258789
2012-10-16,21.75
2012-10-17,21.639999389648438
2012-10-18,21.729999542236328
2012-10-19,21.809999465942383
2012-10-22,21.809999465942383
2012-10-23,21.90999984741211
2012-10-24,21.90999984741211
2012-10-25,21.93000030517578
2012-10-26,21.93000030517578
2012-10-31,21.889999389648438
2012-11-01,21.920000076293945
2012-11-02,22.06999969482422
2012-11-05,22.1200008392334
2012-11-06,22.09000015258789
2012-11-07,22.1299991607666
2012-11-08,22.1299991607666
2012-11-09,22.18000030517578
2012-11-12,22.190000534057617
2012-11-13,22.209999084472656
2012-11-14,22.200000762939453
2012-11-15,22.200000762939453
2012-11-16,22.239999771118164
2012-11-19,22.139999389648438
2012-11-20,22.1299991607666
2012-11-21,22.139999389648438
2012-11-23,21.93000030517578
2012-11-26,21.940000534057617
2012-11-27,22.010000228881836
2012-11-28,21.969999313354492
2012-11-29,21.940000534057617
2012-11-30,21.920000076293945
2012-12-03,21.850000381469727
2012-12-04,21.780000686645508
2012-12-05,21.829999923706055
2012-12-06,21.950000762939453
2012-12-07,21.989999771118164
2012-12-10,21.959999084472656
2012-12-11,21.8799991607666
2012-12-12,21.84000015258789
2012-12-13,21.860000610351562
2012-12-14,21.75
2012-12-17,21.75
2012-12-18,21.68000030517578
2012-12-19,21.670000076293945
2012-12-20,21.649999618530273
2012-12-21,21.760000228881836
2012-12-24,21.760000228881836
2012-12-26,21.760000228881836
2012-12-27,21.760000228881836
2012-12-28,21.780000686645508
2012-12-31,21.809999465942383
2013-01-02,21.81999969482422
2013-01-03,21.989999771118164
2013-01-04,21.989999771118164
2013-01-07,21.920000076293945
2013-01-08,21.950000762939453
2013-01-09,22.020000457763672
2013-01-10,21.799999237060547
2013-01-11,21.739999771118164
2013-01-14,21.709999084472656
2013-01-15,21.770000457763672
2013-01-16,21.790000915527344
2013-01-17,21.75
2013-01-18,21.850000381469727
2013-01-22,21.829999923706055
2013-01-23,21.829999923706055
2013-01-24,21.829999923706055
2013-01-25,21.780000686645508
2013-01-28,21.790000915527344
2013-01-29,21.729999542236328
2013-01-30,21.639999389648438
2013-01-31,21.6200008392334
2013-02-01,21.600000381469727
2013-02-04,21.709999084472656
2013-02-05,21.700000762939453
2013-02-06,21.770000457763672
2013-02-07,21.889999389648438
2013-02-08,21.899999618530273
2013-02-11,21.920000076293945
2013-02-12,21.8700008392334
2013-02-13,21.8799991607666
2013-02-14,21.940000534057617
2013-02-15,21.959999084472656
2013-02-19,21.969999313354492
2013-02-20,22.1299991607666
2013-02-21,22.219999313354492
2013-02-22,22.229999542236328
2013-02-25,22.31999969482422
2013-02-26,22.34000015258789
2013-02-27,22.25
2013-02-28,22.3700008392334
2013-03-01,22.440000534057617
2013-03-04,22.43000030517578
2013-03-05,22.399999618530273
2013-03-06,22.489999771118164
2013-03-07,22.389999389648438
2013-03-08,22.559999465942383
2013-03-11,22.510000228881836
2013-03-12,22.5
2013-03-13,22.59000015258789
2013-03-14,22.5
2013-03-15,22.399999618530273
2013-03-18,22.540000915527344
2013-03-19,22.610000610351562
2013-03-20,22.559999465942383
2013-03-21,22.559999465942383
2013-03-22,22.420000076293945
2013-03-25,22.579999923706055
2013-03-26,22.56999969482422
2013-03-27,22.65999984741211
2013-03-28,22.600000381469727
2013-04-01,22.520000457763672
2013-04-02,22.56999969482422
2013-04-03,22.520000457763672
2013-04-04,22.489999771118164
2013-04-05,22.450000762939453
2013-04-08,22.510000228881836
2013-04-09,22.40999984741211
2013-04-10,22.43000030517578
2013-04-11,22.3700008392334
2013-04-12,22.34000015258789
2013-04-15,22.40999984741211
2013-04-16,22.229999542236328
2013-04-17,22.469999313354492
2013-04-18,22.459999084472656
2013-04-19,22.5
2013-04-22,22.489999771118164
2013-04-23,22.56999969482422
2013-04-24,22.559999465942383
2013-04-25,22.510000228881836
2013-04-26,22.40999984741211
2013-04-29,22.309999465942383
2013-04-30,22.200000762939453
2013-05-01,22.18000030517578
2013-05-02,22.329999923706055
2013-05-03,22.31999969482422
2013-05-06,22.3700008392334
2013-05-07,22.3700008392334
2013-05-08,22.270000457763672
2013-05-09,22.479999542236328
2013-05-10,22.600000381469727
2013-05-13,22.639999389648438
2013-05-14,22.729999542236328
2013-05-15,22.790000915527344
2013-05-16,22.780000686645508
2013-05-17,22.920000076293945
2013-05-20,22.780000686645508
2013-05-21,22.790000915527344
2013-05-22,22.889999389648438
2013-05-23,22.739999771118164
2013-05-24,22.709999084472656
2013-05-28,22.8700008392334
2013-05-29,22.700000762939453
2013-05-30,22.549999237060547
2013-05-31,22.610000610351562
2013-06-03,22.450000762939453
2013-06-04,22.459999084472656
2013-06-05,22.420000076293945
2013-06-06,22.1299991607666
2013-06-07,22.15999984741211
2013-06-10,22.170000076293945
2013-06-11,21.979999542236328
2013-06-12,21.969999313354492
2013-06-13,21.899999618530273
2013-06-14,21.8799991607666
2013-06-17,21.84000015258789
2013-06-18,21.860000610351562
2013-06-19,22.059999465942383
2013-06-20,22.190000534057617
2013-06-21,22.34000015258789
2013-06-24,22.360000610351562
2013-06-25,22.399999618530273
2013-06-26,22.520000457763672
2013-06-27,22.510000228881836
2013-06-28,22.559999465942383
2013-07-01,22.510000228881836
2013-07-02,22.65999984741211
2013-07-03,22.56999969482422
2013-07-05,22.899999618530273
2013-07-08,22.84000015258789
2013-07-09,22.93000030517578
2013-07-10,22.780000686645508
2013-07-11,22.420000076293945
2013-07-12,22.469999313354492
2013-07-15,22.489999771118164
2013-07-16,22.329999923706055
2013-07-17,22.3799991607666
2013-07-18,22.420000076293945
2013-07-19,22.360000610351562
2013-07-22,22.260000228881836
2013-07-23,22.190000534057617
2013-07-24,22.270000457763672
2013-07-25,22.1200008392334
2013-07-26,22.100000381469727
2013-07-29,22.100000381469727
2013-07-30,22.149999618530273
2013-07-31,22.09000015258789
2013-08-01,22.280000686645508
2013-08-02,22.15999984741211
2013-08-05,22.1299991607666
2013-08-06,22.06999969482422
2013-08-07,21.979999542236328
2013-08-08,21.90999984741211
2013-08-09,21.93000030517578
2013-08-12,21.989999771118164
2013-08-13,22.100000381469727
2013-08-14,22.09000015258789
2013-08-15,21.940000534057617
2013-08-16,21.979999542236328
2013-08-19,21.969999313354492
2013-08-20,21.8700008392334
2013-08-21,21.979999542236328
2013-08-22,22.030000686645508
2013-08-23,21.989999771118164
2013-08-26,21.989999771118164
2013-08-27,21.920000076293945
2013-08-28,22.010000228881836
2013-08-29,22.15999984741211
2013-08-30,22.190000534057617
2013-09-03,22.260000228881836
2013-09-04,22.18000030517578
2013-09-05,22.329999923706055
2013-09-06,22.200000762939453
2013-09-09,22.09000015258789
2013-09-10,22.09000015258789
2013-09-11,22.010000228881836
2013-09-12,22.010000228881836
2013-09-13,21.989999771118164
2013-09-16,21.940000534057617
2013-09-17,21.899999618530273
2013-09-18,21.649999618530273
2013-09-19,21.68000030517578
2013-09-20,21.690000534057617
2013-09-23,21.700000762939453
2013-09-24,21.739999771118164
2013-09-25,21.670000076293945
2013-09-26,21.719999313354492
2013-09-27,21.639999389648438
2013-09-30,21.6299991607666
2013-10-01,21.610000610351562
